sample_id,Albany_sampleID,unknown RT 4.081766,unknown RT 4.148561,unknown RT 5.261918,unknown RT 5.349937,unknown RT 5.462593,"1,2-Propanediol, 2TMS derivative RT5.872253","Propanoic acid, 2-(methoxyimino)- RT6.55182",unknown RT 7.034156,unknown RT 7.600111,"2-Hydroxybutyric acid, 2TMS derivative RT7.639387",unknown RT 7.826556,Methylphenol RT8.024749,L-Leucine RT8.057321,"3-Hydroxybutyric acid, 2TMS derivative RT8.103591",C4H9NO2 RT8.262165_2-Aminobutyric acid 2TMS,3-hydroxyisovaleric acid 2TMS RT8.767878,2-Ketoisocaproic acid mo-tms RT8.802217,"L-Valine, 2TMS derivative RT8.840117",unknown RT 9.376246,"L-Serine, 2TMS derivative RT9.393601",unknown RT 9.514184,Phosphoric acid RT9.570223,"Glycerol, 3TMS derivative RT9.590666","L-Isoleucine, 2TMS derivative RT9.853387","L-Proline, 2TMS derivative RT9.926992","Glycine, 3TMS derivative RT10.031162","2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)- RT10.455827",unknown RT 10.88902,"L-Threonine, 3TMS derivative RT10.986218",Sugar RT11.180625,unknown RT 11.284935,unknown RT 11.546791,unknown RT 11.638228,unknown RT 11.786329,"Aspartic acid, 3TMS derivative RT11.991212",unknown RT 12.201671,unknown RT 12.281912,Sugar RT12.311732,Sugar RT12.405521,Salicylic acid,"L-Methionine, 2TMS derivative RT12.546672",L-Pyroglutamic acid RT12.572016,Iminodiacetic acid RT12.666785,unknown RT 12.819965,unknown RT 12.857088,"Creatinine, 3TMS Derivative RT12.941566","L-Threonic acid, tris(trimethylsilyl) ether, trimethylsilyl ester RT12.967171",unknown RT 13.237562,unknown RT 13.449509,"L-Glutamic acid, 3TMS derivative RT13.628483","Phenylalanine, 2TMS derivative RT13.727813","Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543",unknown RT 14.104802,unknown RT 14.193323,unknown RT 14.212299,unknown RT 14.46665,Sugar RT14.499155,"Indol-5-ol, 2TMS derivative RT14.572634",unknown RT 14.608491,Sugar RT14.65062,"Quinolinic acid, bis(trimethylsilyl) ester RT14.717184",Sugar RT14.882448,"L-Glutamine, 3TMS derivative RT15.188844","Phosphorylethanolamine, 4TMS derivative RT15.271004",Sugar RT15.498817,"Hypoxanthine, 2TMS RT15.51998 ",unknown RT 15.67915,Sugar RT15.948677,unknown RT 15.972121,unknown RT 16.00869,Sugar RT16.115755,Sugar RT16.206201,Sugar RT16.252331,Sugar RT16.3187,unknown RT 16.414903,unknown RT 16.503116,Sugar RT16.542108,"L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669",Sugar RT16.657726,unknown RT 16.698449,unknown RT 16.720675,"Tyrosine, 3TMS derivative RT16.755616",unknown RT 16.881142,Sugar RT16.902669,unknown RT 16.995233,Sugar RT17.084061,unknown RT 17.119627,unknown RT 17.204747,Sugar acid RT17.285215,Sugar RT17.51909,"Palmitic Acid, TMS derivative RT17.715581",Sugar RT17.885434,unknown RT 17.919809,unknown RT 17.941004,unknown RT 18.033807,Inositol RT18.082993,"Naproxen, TMS derivative RT18.090047",Uric acid RT18.13225,unknown RT 18.410997,unknown RT 18.478476,unknown RT 18.560954,L-Kynurenine RT18.688449,unknown RT 18.973435,"Tryptophan, 3TMS derivative RT19.033344",unknown RT 19.156262,Sugar RT19.222404,"Stearic acid, TMS derivative RT19.342316",Pseudo uridine penta-tms RT19.994184,Sugar RT22.861927,Cholesterol derivative RT25.501888,Sugar RT28.077994,Xylonic Acid Total,Gluconic Acid,Mevalonic acid,Glyceric Acid,Butyric Acid,"2,3-dihydroxyisovaleric Acid",2-hydroxy-3-methylbutryic acid,Pyruvic and Oxaloacetic Acids,Glucosamine 1P,Galactose 1P,Glycerol 3P,Glucose 1P and Mannose 1P,Succinic Acid Total,Malic Acid,Cyclic AMP,Citraconic and Itaconic Acids,Glucose 6P,Erythrose 4P,Fructose 6P,Mannose 6P,Fumaric Acid,Sedoheptulose 7P,AMP Total,6P Gluconic Acid,3-Deoxy-2-keto-6P-gluconic Acid,2P Glyceric and 3P Glyceric Acids,2-methylcitric Acid,Citric Acid,Isocitric Acid,Cis-Aconitic Acid,Phosphoenolpyruvic Acid,Trans-Aconitic Acid,ADP Total,"Fructose 1,6-bisP",GMP Total,"2,3-diP-glyceric Acid Total",ATP Total,GDP Total,GTP Total
11,C11,22.13643563,22.02558253,23.41102599,24.98991094,18.92291555,22.23816035,22.5396113,22.18415859,16.53338423,21.04448075,26.59873741,19.28030882,19.01107518,20.62863613,20.72868961,12.5322355,18.40173308,25.14940901,21.02921098,21.23077204,21.18172914,27.41983091,22.45150686,22.51963305,19.62779712,25.28727971,15.61633173,12.90991345,21.83110465,16.72886562,15.13618874,15.64519095,18.93095543,20.42829612,18.81657129,19.14530535,16.37518059,15.66474805,19.78041445,12.77644777,20.37539083,23.32881272,20.68616921,12.83260915,17.65124318,17.1470398,18.84585014,18.61101051,17.00643969,22.11707829,22.53549327,14.26308454,14.83148952,14.63879831,16.02023352,19.84501448,15.87158497,16.6621523,15.55741199,18.42278113,13.67877294,11.64976312,23.44793143,17.55448713,19.70122184,17.63364589,13.90745824,23.23909285,22.14852518,14.35643158,23.21906319,22.82065174,22.8615144,26.1555394,19.82389085,21.67378969,27.03853859,23.15480761,19.09954082,16.48031971,17.4412347,22.70040764,17.42601991,22.85289864,14.58888624,27.027272,17.50245668,19.92158126,15.65605016,24.90906375,21.99424939,15.55871521,14.57898927,16.12602687,15.69304226,22.52538693,17.71534696,22.69117172,17.94094655,18.04753078,19.66633619,15.69114661,18.68399916,20.15727017,15.51499816,15.4550315,19.91333243,17.97370026,15.8415584,16.31067244,16.44390267,16.90829879,17.26040503,12.72706956,18.18010341,18.65228481,11.87651695,17.76668418,18.07430874,10.4918531,11.12282799,15.26224169,11.82972274,18.92578622,19.04793333,12.33315535,14.72067179,13.56271943,9.278449458,12.12282799,12.29347165,13.57459353,12.84352853,15.94763694,11.91438513,9.357552005,17.12565562,12.48934624,24.28912057,19.7986743,15.65508345,12.10000522,12.53381639,17.44960006,9.216745858,14.20609861,16.04473563,15.41864325,14.82376528,11.64835758
12,C12,22.04170082,21.97517971,23.49396969,27.43587352,18.81993552,22.36951881,22.75421965,21.6208003,20.66284261,22.1309042,26.92114409,21.35353303,19.7678156,19.90191416,22.24546284,20.04216164,17.5711915,25.62299591,20.92643355,21.81376989,21.50801304,29.37802657,21.49717956,23.0718355,21.54776777,25.93942525,18.05772079,15.48480217,22.01925784,18.31472358,18.10841502,17.35059605,19.16515271,21.14128934,20.38459267,19.52319912,18.57520679,18.93164233,21.40116553,14.13571663,21.65589118,24.39551088,20.64313512,14.12451345,18.66049149,18.98576946,19.92928259,21.73919001,18.21470302,22.02424974,23.49689351,14.73209734,17.01314213,17.29812476,17.07816399,19.95349776,19.60745186,18.11395545,17.06467757,20.77592292,17.7072126,19.90366401,24.83577503,18.55297224,21.45413654,18.41316325,14.24995235,24.45858931,22.47178004,17.94646304,22.60879991,22.21626207,23.89435551,27.92683977,20.03352073,21.83352593,27.69684944,24.51797592,24.31647439,21.61539194,19.8482795,23.64215207,16.94921662,23.55544957,18.13923108,28.88121315,18.84253671,20.81852888,20.55873431,25.84894747,21.61653799,18.2038818,18.51649102,15.44537973,15.03860508,23.44741169,17.37815009,23.46064803,17.74451363,18.07860281,19.46973158,17.33245626,18.17315282,18.70255438,15.52737255,17.57000811,19.85119924,20.64197525,21.54517805,16.55406832,17.67923405,18.90242222,20.31008019,13.94763694,18.79233277,18.17523765,12.20457114,20.12060239,18.18978596,12.27029533,13.18766137,17.0950673,13.39874369,19.06907209,19.4252159,13.9199806,14.666224,14.9612688,10.82972274,13.90124403,13.25709314,14.11146174,14.15165083,16.30563429,13.31628153,8.816983623,17.22317213,17.17523765,22.5092995,19.29670116,15.53259944,13.24228095,13.45121111,17.15560884,10.40939094,14.48934624,13.50183718,15.64667121,14.83368075,12.03273453
13,C13,21.95997228,21.78628343,24.36065418,25.37004375,19.79958003,23.27086895,21.61630242,22.92338644,18.55355817,21.46255728,25.72526141,19.52183063,19.64013878,18.94292272,21.02050416,17.58196295,17.46626042,25.55207645,24.1552206,21.27148859,21.12546365,28.03216007,21.78124396,22.87058024,22.21694888,25.08949257,14.70326645,13.6446374,21.67228116,17.09662431,15.99779489,16.11481447,19.23889575,20.39852144,18.46461236,19.55705229,16.12405365,17.29005859,19.85476404,12.84646519,20.00909211,22.69435168,22.62142137,13.65179512,16.89778374,17.97439733,17.05129147,19.25842865,16.62895354,23.27115132,22.87437033,14.00952641,15.14639983,12.45966298,12.92217025,19.64097468,11.65487208,16.23413574,13.43584288,18.25361669,14.67338569,16.96945478,22.9101373,16.96422194,23.48505482,18.42849105,15.91084112,24.66586784,22.61019403,16.20804834,20.7064273,20.52330053,21.25841649,29.57842576,18.75896929,20.56610015,25.49100059,21.30440646,19.79628653,14.65522,15.16524672,21.42427745,16.69202067,22.05588433,15.07841086,30.3363909,16.90902003,18.96976831,15.34056918,22.74774989,20.65114555,12.17607866,13.60608299,16.23862489,15.84896573,22.81167169,15.32714727,23.34731295,19.66688194,17.06738601,21.68453594,16.99022242,18.75134438,20.0690807,15.5528075,18.01467582,18.7387993,17.99429126,11.83867528,16.23494721,14.97058017,17.53563989,17.89059679,13.57459353,17.99920729,22.27070595,13.04473563,19.62578018,18.86362974,12.74819285,13.48934624,17.34948858,14.00140819,21.61414187,19.85908582,14.2137118,14.79360331,15.1155314,10.57931594,13.37177664,14.87267488,14.96578428,13.55074679,16.72067179,11.90312868,10.5980525,18.11044253,16.26407602,24.52850371,20.85756799,15.7497647,13.30206767,14.4252159,18.78276791,10.82177398,14.88226093,20.40665345,17.43338983,15.87507737,12.98370619
14,C14,21.74244141,21.82611119,23.38170818,25.92839787,18.49522661,22.35663015,22.45317319,22.06664742,18.91492407,23.46820156,26.65705032,19.29125606,20.23328159,23.25239697,22.41978231,19.74105548,18.98657034,26.25017777,21.03224988,21.18766086,21.65600143,28.31433628,25.04973723,24.22643718,21.31682503,25.26500881,15.41757938,14.1952643,21.88997045,17.82105954,15.70846841,16.2298843,20.47841809,21.03416732,20.23111034,19.1501286,18.57642386,16.10393261,19.73625732,13.04201314,21.51440918,23.80901384,20.77978875,13.10134762,19.63781551,18.20239944,20.30528667,20.10142079,19.2188624,21.02903235,23.86614277,14.27015261,14.55136594,15.87216023,16.74209962,19.88096007,18.64369528,16.12535172,16.52260944,18.41445399,14.32236034,17.69605353,23.6877316,17.81147634,21.62265906,18.72308232,13.80805878,23.87616265,22.46878572,12.5683624,22.52318378,22.03166042,23.89473712,27.17079035,20.10698586,21.90085458,27.1169807,23.93143748,20.29002284,18.34867108,18.90083789,23.44269518,17.70460659,23.06834121,14.51124485,27.90709774,14.69400782,20.14027266,14.86061543,24.99213488,21.68326177,17.8479125,17.29708473,15.95808339,15.72496759,23.4251654,16.11047963,21.40887528,17.45294902,18.0795864,19.31766613,17.30591601,18.70366113,20.2368304,15.39877523,17.83816919,19.69215584,18.157829,16.36937202,16.97121612,16.45155687,16.836149,17.16545663,12.64385619,19.26270049,18.55449892,11.6794801,20.65403459,18.05324713,12.32192809,11.41468524,16.10738056,12.27029533,19.07952645,19.08212825,12.18611424,14.62113611,14.19075065,9.310612782,12.97656412,13.26883437,13.666224,13.06676193,16.28048081,12.76487159,9.451211112,17.18495281,14.07848442,23.39100019,19.30563429,15.04046097,12.2644426,12.4767462,17.24190869,8.820178962,14.26590801,14.82376528,15.65228481,14.82873153,11.77725532
15,C15,21.30553545,22.23715661,23.0833282,26.48171345,18.77372948,22.00223766,22.43820677,21.47045947,18.62679375,23.00041815,27.57425352,20.00800548,19.53823099,21.36732197,20.19382075,17.72485559,18.43854229,25.19745559,20.4044067,20.75316567,20.84987574,28.74900427,22.19836451,23.12770467,19.85186603,23.84355465,18.96960366,14.73584469,18.82308194,18.31624554,17.37997418,16.58700913,18.85096637,21.69326714,20.13427055,17.95899437,19.21868532,18.31557151,20.49042122,13.47038344,19.19128708,23.50792735,20.09740013,13.74968955,20.22869245,18.70236684,19.49638763,20.80332632,19.52993751,21.56410402,22.93862133,13.64490794,14.86363721,15.63392795,17.38595801,18.96636711,20.36736585,17.81460951,17.08901672,19.2242512,14.90197251,19.94037135,21.32997478,18.46279838,22.48323721,18.22243439,13.31889175,24.17252757,20.9118469,15.59545345,19.37717825,18.82045061,24.36874954,29.05736439,20.00530461,21.66321619,27.93572602,21.4573216,22.01247111,18.76493593,19.31934036,22.24728812,16.11566272,24.01852708,17.09870585,29.88303181,18.90540374,21.21318811,18.2720437,25.9442272,21.79572188,19.86863555,18.44602323,14.25644549,15.11253535,24.20744844,13.60055153,23.07731785,17.85397641,18.82128551,19.47670021,15.70712014,17.76683219,19.97346805,15.39964018,13.52147443,20.17428206,19.16414057,19.66591271,18.00176632,19.06527079,17.69370474,18.88464752,13.68825031,18.5731146,21.70134031,11.85330956,19.2831969,18.76344581,12.20151134,14.55074679,17.61683598,14.72600523,21.29893963,20.21844972,14.41864325,14.45121111,16.31096773,11.67065625,14.81878187,15.63254088,15.03187348,15.72600523,18.46563017,14.05324713,9.936637939,19.0101784,15.6909801,23.84804521,20.76344581,16.78596325,14.92925841,14.08679969,19.86514121,11.09671515,16.53867395,16.33035672,18.17035543,17.27866724,14.03617361
16,C16,19.88750101,21.8867528,23.09123911,25.70357676,18.67008997,22.66476394,22.24729421,22.6046306,17.83655978,22.98276511,26.18439848,16.32941749,19.84892119,23.24602163,22.01584279,18.46916489,18.77229639,25.94464429,21.16542747,20.95939656,20.49776949,28.59461916,21.33574633,23.92233278,20.67002054,24.77872252,15.70749712,14.02192783,20.78610726,18.49678512,15.48829397,16.72604773,19.50816244,21.4065946,20.70928903,18.37142555,20.12470296,17.31818756,19.74396575,12.45975147,19.94935041,23.22877914,20.59384277,12.88916721,21.13364399,17.66182371,18.24880164,21.36064431,20.43699602,22.24062867,22.76220031,13.54305184,14.71893168,14.57370023,18.31197082,18.66388497,11.75519662,13.01099317,17.69419219,18.71898562,14.17486954,17.20367968,21.15656778,18.78138541,22.15076795,17.71136447,13.9738566,23.96509716,22.0707688,14.9407685,18.67648176,13.48511293,22.48708467,28.37063218,19.75893557,21.50698747,26.20822826,22.14404793,18.66186585,16.56417507,15.02707285,22.72813344,16.35728663,21.56105712,14.86432776,29.12581538,15.60784859,19.68316743,15.98709436,23.83759972,19.39755632,19.5245443,18.46563923,15.85498741,16.06529113,23.93012029,13.04437419,21.7775684,18.13888869,13.12033146,19.58111644,15.93301454,18.98979084,20.43177286,15.50104336,12.5149691,19.80282135,18.36540338,18.06301688,15.8814,18.24122841,16.46563017,16.65228481,12.80976813,17.46563017,22.01563283,12.13891172,19.79709153,18.06381637,11.36632221,13.17990909,15.7497647,13.94763694,20.21844972,18.75041913,13.33035672,14.10328781,15.34775976,11.16741815,13.97477307,14.20609861,13.81378119,14.81378119,17.02106672,13.666224,8.784634846,18.6311202,13.99258434,23.69710332,20.56383678,16.62399577,14.68277518,13.18456545,19.30340619,10.4918531,15.52343944,15.72067179,17.55074679,16.6800298,13.75238065
17,C17,22.14720562,22.03780281,23.46366722,25.87036119,18.83316228,22.6123002,22.3937987,22.45872985,19.18476427,21.1254411,27.13939216,19.7490945,19.22560621,18.81734019,21.00704652,17.85224697,17.92981748,25.44220967,21.43867941,21.17154915,21.09709271,28.29105683,21.10393182,22.79450437,21.915203,25.79480493,17.34193322,14.24115719,21.8264064,17.57299359,16.56356964,16.56556029,18.8577844,21.17528418,19.42132408,19.38143225,17.26678759,17.66974737,19.79992245,13.23600292,20.24089119,23.45060139,20.84448233,12.94607861,18.2465417,17.15027491,18.74727328,20.49153869,17.47476656,22.6816587,22.95763545,13.64549202,16.3961517,15.34944415,16.12191098,19.93070749,18.80471991,16.6032343,16.0892239,19.1380345,14.40196812,17.0196592,23.70327913,18.26284604,19.51220896,17.6196126,14.50154942,24.78331523,22.50124372,17.38777452,22.98188915,22.57686261,22.05379902,26.65285395,19.94036272,21.70332575,27.01660496,24.11234228,17.11461793,17.21156027,17.43590384,23.04465829,17.46397516,23.06718785,14.74911779,27.47337785,16.1231647,20.01897599,17.33892319,24.9363204,21.42849645,17.12578599,16.95188316,15.98842255,15.65742472,23.36683414,17.5034899,22.2473054,15.44700155,18.61398064,19.79155114,16.65551441,19.03213654,20.33207265,15.52627884,15.47015191,19.69706528,18.61875115,17.43224103,16.41641909,17.58827511,17.56569713,17.61683598,12.65955,17.95446897,18.11044253,13.03960452,19.48738472,17.91415152,11.16741815,12.72706956,15.41204051,13.51422091,19.03456256,19.36879631,12.6617781,15.47357892,14.35810171,10.45121111,12.99612036,12.44863257,13.65508345,12.83762793,16.3250946,13.53867395,10.06339508,17.89059679,15.55374927,23.42981944,19.37941221,15.2022769,13.15006458,12.71639079,18.14569337,9.878050913,14.83368075,15.5980525,16.73396861,15.70725127,13.16898544
18,C18,21.63734132,21.23903335,23.34875403,27.05353306,18.31541389,22.10173969,22.417476,21.85102514,19.17804105,23.37908343,26.29982173,19.62094234,19.14474011,23.51967041,22.38988832,17.94960516,18.90995164,25.75316096,20.84353693,20.71911491,21.03540908,27.82290418,21.92062643,23.84485103,22.50189345,25.02374788,15.61131454,19.9257472,21.31456748,17.52889392,14.79504089,15.46363163,18.49794699,20.42568149,18.58337125,19.42238711,16.81047073,16.07365956,19.68134398,12.85119598,20.65171026,23.2009128,21.38412191,13.15577289,18.72706784,16.00179558,17.28108281,19.15692227,17.74964116,22.58171505,23.11279075,12.83353912,13.54221112,15.60553753,15.79573339,18.3122756,17.33558248,17.26541739,15.18391736,18.2301302,13.79084367,16.45969626,23.21273229,18.04268553,20.12452564,17.85465031,13.6154817,22.7214199,20.76337269,13.1466,22.60214034,22.2421803,22.99487826,26.52076795,19.64377454,21.37643028,27.20730988,23.0781685,17.01982259,16.6062783,17.45899701,23.61235522,17.21797728,23.04536554,13.83165413,27.34405888,12.55642133,20.0737281,16.43680112,24.96454771,21.82164894,16.29982165,15.45705677,15.74197064,15.56221638,22.66085687,14.58499688,19.46583708,15.63615279,18.05311363,18.84835807,14.50561845,18.42501261,18.37763637,15.42816356,16.66024418,19.69402265,17.90845851,17.42418084,16.90310305,17.47741408,16.65228481,17.34082372,13.04473563,17.34948858,18.72067179,12.81378119,19.94592386,17.99920729,10.94397991,11.78135971,15.03187348,12.55074679,18.41286751,18.91415152,12.13249973,14.70994538,14.10328781,9.59058705,12.97297979,12.53867395,13.51422091,12.68167766,15.96803674,12.03273453,9.324180547,16.99920729,13.0768156,23.70767256,19.73065588,15.45121111,12.3553511,12.55554777,17.747144,8.804131021,14.35121532,14.41204051,16.08887104,15.18688801,12.36084708
19,C19,22.18072818,21.72094563,23.75449064,25.58734932,18.55431938,22.4475617,21.99569501,22.19414598,18.87419457,23.12086681,26.21078841,19.23804524,19.77568517,24.43738883,22.23989934,17.15919951,19.2793314,25.78875035,22.68579645,21.36222719,20.71781748,28.09274521,20.85020829,23.42011934,18.33698248,25.20287914,15.73317314,13.85303865,21.38635717,17.71259434,15.11071481,15.73897308,19.86891402,21.19286365,19.33738702,18.99335805,18.50464558,15.83387445,19.46604109,13.46063022,20.69478693,23.18083982,21.69698247,12.58757708,19.88024071,17.83272264,18.12977967,19.49269483,19.01617865,21.64212955,22.53031257,14.46316748,14.24411091,14.81307291,17.08756035,19.64531012,15.65935282,15.76784797,16.84239555,18.15507647,13.82759728,16.13068597,22.59955866,16.77951965,22.57832664,18.40991041,14.30532724,23.97965736,22.23649458,12.34469089,22.52980868,22.03621091,23.04988592,28.19801612,19.43484605,21.37835212,26.52775429,22.59784065,19.02875435,16.27147971,17.45835119,22.3882555,17.71232067,22.58754078,14.50919185,28.95643432,16.45706241,19.6746198,12.75119588,24.19159924,21.55854853,12.56238378,17.08241328,15.92291782,15.5547458,23.04759257,16.45451425,21.97764429,18.26525869,18.06376376,20.39092277,15.39843125,18.54668537,20.58603981,15.45641958,16.78489671,19.59142386,17.86636776,14.48701826,16.45404244,14.46921554,16.17913157,16.24376903,12.09671515,17.3321065,18.0899056,11.76901132,19.03456256,17.30563429,10.04984855,11.31061278,15.0101784,11.60733031,18.524205,18.78596325,11.97297979,14.11146174,13.23332008,7.960001932,12.15481811,11.67065625,13.38532318,10.82972274,15.83120826,11.25856603,10.34429591,15.77571315,14.07848442,23.54037781,18.51653107,14.57459353,11.4767462,11.93663794,17.05324713,10.55074679,14.22128502,16.49247913,15.26956503,14.45763738,11.63934071
20,C20,20.36917521,22.18461455,23.16295933,26.79991959,12.05084573,23.1151069,23.20749839,23.15748334,18.69147301,22.74189939,26.21927814,15.36978012,20.29170602,20.98582346,23.22085913,18.15618692,19.12828463,26.38551774,20.65625911,21.50038159,21.03814186,28.95166298,21.79453034,24.29366739,24.38535539,26.31374979,18.48007185,14.31394329,23.92317269,18.36834,16.79956095,16.93006391,19.18246416,20.16682627,17.26158305,19.96724975,13.40279733,18.65389954,20.43005737,19.16301032,22.1390291,24.29724991,21.21073532,14.20797696,14.79015794,17.52595795,19.53181237,16.82247304,14.44544333,22.67666402,23.68037566,13.79816814,15.46965571,15.41796417,13.08995057,19.66507397,17.23780856,12.5439863,13.55023681,19.44489915,15.2130037,17.57810917,23.89708764,18.23419155,16.78048618,18.10339195,14.27782343,23.68267076,24.19226439,15.28498405,19.83087829,20.00895586,22.94289038,23.62493411,20.56698325,22.29866031,27.54084378,24.9543853,19.87651509,18.29120503,12.8613057,24.24986711,17.80858079,24.1301683,15.62573363,24.72127165,17.81575991,20.47105172,16.94902546,24.9048368,22.15450614,12.67257637,14.10690057,16.37293655,16.52856506,24.43242108,12.73941754,23.36700631,18.19561115,17.82466365,20.11995383,17.26232515,19.57380698,21.23105754,15.36461278,13.2836539,20.43776098,19.03083765,17.28036258,18.20126028,16.63344654,17.53563989,17.70725127,12.60733031,18.02106672,21.64526438,11.82177398,20.14569337,18.86966613,11.12928302,13.45121111,17.2511865,13.20457114,20.5731146,19.7240075,13.2644426,14.04473563,14.59222342,9.654816016,13.85330956,14.01889562,14.63820963,12.94580958,16.56718368,12.75238065,9.124121312,16.63820963,16.05748412,24.10149357,20.87267488,16.65228481,13.45121111,14.03617361,17.70725127,8.289325596,15.47990654,15.35466262,16.26956503,14.87747587,12.51668495
21,C21,22.20853495,22.07901945,22.98489568,25.82098718,16.38289146,22.00617999,21.81031868,21.90379178,17.68012343,22.97360289,26.74588803,19.16421499,19.71963122,22.49852884,23.1673369,19.43770115,18.89036245,26.26120457,20.57804212,20.97971455,20.33786727,27.86397812,21.75373362,24.45516402,24.02937656,26.31291954,15.1199176,13.30474937,23.05494747,17.97038643,14.94183791,16.12007188,19.22273237,20.09549703,18.25423423,19.2042608,12.41327774,16.30370443,19.44371427,19.74099809,21.71671407,24.4948678,21.31998561,12.6296008,14.9429859,16.22536817,17.78845934,19.34658126,14.97825744,22.91580725,23.50945055,13.12499857,14.04894739,15.03055035,13.44514367,19.83059104,17.15816683,15.05697168,12.52672177,18.31973505,13.99473795,18.02748032,24.14597426,17.95922869,18.21361807,17.96839885,14.00755924,24.91879399,23.41374046,15.37459441,19.48790052,17.21399391,24.23446875,24.2813651,19.54657486,21.27621443,27.82739115,24.0553409,19.65346565,18.04372212,18.50865565,23.11482647,16.3973645,23.93365419,15.0469819,25.21551839,17.79790421,20.58305734,16.98944259,25.53225922,21.53830181,12.38333593,14.15349161,15.11619256,15.29230417,23.06598274,12.40862118,18.53275569,17.91170166,17.36745654,19.50015827,15.87957299,18.25658624,20.62902122,15.71261058,12.63036379,19.88781487,17.8504112,19.03164554,17.19569391,18.14629723,16.55524818,17.65927124,12.70563239,17.15560884,21.36986142,11.39874369,20.1580771,18.0899056,9.571752644,12.91251514,15.85817531,12.8077574,20.55449892,18.75041913,13.12767197,14.2511865,14.35121532,8.528585942,13.80372753,13.82376528,13.63254088,13.55074679,17.08472536,12.81578354,9.319672121,17.28771238,14.74188827,23.55215498,19.89208028,15.92925841,13.48934624,12.8917837,18.2649923,9.640244936,15.71799765,15.14370208,16.89652162,15.60095823,12.85525783
22,C22,20.57524457,21.82817302,23.90665669,27.52871024,15.58972602,21.82292355,21.86586186,21.10468493,19.879794,23.16459253,26.41711072,14.59792287,19.95276859,23.47095855,22.50871544,18.95180046,17.08332298,25.13018468,20.42541876,21.87496123,21.26453888,29.75156642,22.53014226,22.66732775,21.79964344,25.35429486,16.68380623,15.53804769,20.32233425,19.38000907,17.26132592,17.95246612,19.5962055,21.13768321,21.50723348,18.75515965,20.28915976,19.60653536,22.01567147,12.18862121,21.21025496,23.89550022,21.07023637,16.03809737,21.18042587,21.34655147,20.69662908,22.2275037,20.65863348,19.84453388,22.85041342,20.55261647,17.88114215,16.50789545,18.80431675,18.95036152,20.22399228,21.60219676,18.93018405,21.44183536,18.41342282,21.02447706,22.04186677,17.94970149,23.14442737,19.14879775,14.15963528,19.34398926,22.39354443,17.04521639,18.67201624,18.0693098,23.4714492,29.37166912,19.59814289,21.24016268,27.08603443,23.06012182,24.08186104,21.89198105,19.52523265,22.85369641,15.76272041,23.26797088,17.74277629,30.34581011,17.02539028,20.72716406,20.30204414,25.13224349,21.52334116,19.8301749,19.28426193,14.39691259,15.22378347,26.23832203,13.32416519,22.29622224,18.13534467,18.62276968,19.710729,17.95134731,17.49482258,19.69747068,17.17822722,19.66800381,19.566911,21.32019071,14.60775631,17.36024684,17.41885344,19.00744344,20.24190869,14.4252159,17.39204904,21.60964047,12.13249973,19.19700547,18.44151772,13.72067179,12.96938652,17.08472536,14.72600523,20.70556489,19.55824132,14.47040468,14.55674553,16.12565562,11.93295289,15.5173003,16.6800298,14.32333629,14.73661333,18.13069121,13.95673915,9.14974712,17.91415152,17.77956548,23.88576488,20.73065588,16.7986743,14.11958962,14.4252159,18.8392284,9.851749041,16.27321281,18.27866724,17.0101784,16.40374437,13.20609861
23,C23,21.81329293,21.40950871,23.42644042,27.13757898,19.13126207,22.05026955,21.60623492,21.59384938,20.42743855,21.63172085,26.51196211,18.66567858,17.56215866,25.51038501,20.56023855,18.64567535,16.56863151,24.61958247,21.99592292,20.23803947,20.73918605,28.44848887,21.86278671,22.72005578,22.16606904,25.21955338,17.50536459,15.26015495,21.99348089,18.91009583,16.84057891,17.87533654,16.92175527,20.97274145,20.80416365,18.98804335,20.20731022,17.85071851,21.35166391,18.4998731,19.8331815,22.96192053,20.71556839,13.95858737,20.85613949,19.09816036,18.1702015,20.62278164,19.9920854,20.62756477,22.08272896,18.33841321,16.37702466,14.72870394,18.74567808,18.11909464,14.63359003,15.62577762,18.65357985,20.24288196,15.89982858,18.69331275,22.40106194,13.55879372,23.16745104,17.78238112,14.42376058,22.48209496,21.47396437,15.31244298,20.63895569,20.19867437,22.95010474,28.82399653,19.45021341,21.13235397,26.19226195,20.19020481,19.44253965,19.91219218,16.36206345,21.01826055,15.99133344,22.13296959,17.11882329,29.67787165,19.45473499,15.24844912,18.25093518,24.22355678,21.62731998,20.27137411,19.35747582,15.39440139,15.92576707,22.00079306,17.1133896,21.62253118,17.68311271,17.41829517,19.41557705,16.81025827,18.0404749,19.19777578,15.55316838,19.76391125,19.59981649,19.74492463,11.77638602,17.83001609,14.15583726,18.06381637,18.50105966,14.22128502,17.34082372,21.85756799,12.54109662,21.72234061,18.40457614,12.78953364,11.78953364,16.65228481,11.6617781,21.17645563,19.85148066,14.02756048,14.2511865,13.91064273,9.933690655,13.55074679,13.17679648,14.64948074,12.13249973,15.60095823,11.53624722,9.95419631,16.183015,15.57459353,24.0019579,20.87267488,16.52649924,12.00140819,14.56271943,16.34775976,10.04984855,13.83368075,15.97028568,15.03187348,14.83861304,11.82972274
